name,artist,id,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Just the Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,84,pop,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4
Mi Gente,J Balvin,7COfe3P7KgfwDwIRB8LIDw,72,pop,0.548,0.703,11,-4.838,0,0.0772,0.0168,2.38e-05,0.143,0.286,104.666,audio_features,spotify:track:7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/tracks/7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/audio-analysis/7COfe3P7KgfwDwIRB8LIDw,185040,4
"i hate u, i love u (feat. olivia o'brien)",gnash,7vRriwrloYVaoAe3a9wJHe,74,pop,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034,4
Crash,USHER,0Og6ggyXEZMcKbE2PjclwV,0,pop,0.698,0.591,0,-7.762,1,0.0898,0.0765,0.00033,0.0919,0.244,103.967,audio_features,spotify:track:0Og6ggyXEZMcKbE2PjclwV,https://api.spotify.com/v1/tracks/0Og6ggyXEZMcKbE2PjclwV,https://api.spotify.com/v1/audio-analysis/0Og6ggyXEZMcKbE2PjclwV,211387,4
Alone,Alan Walker,0JiVRyTJcJnmlwCZ854K4p,59,pop,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,audio_features,spotify:track:0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/tracks/0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/audio-analysis/0JiVRyTJcJnmlwCZ854K4p,161200,4
wokeuplikethis*,Playboi Carti,59J5nzL1KniFHnU120dQzt,70,pop,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,audio_features,spotify:track:59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/tracks/59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/audio-analysis/59J5nzL1KniFHnU120dQzt,235535,4
Something New,Zendaya,1z15fhSgN6U2k4gqA1Zu4j,57,pop,0.469,0.773,0,-4.741,1,0.196,0.104,0.0,0.0753,0.308,204.103,audio_features,spotify:track:1z15fhSgN6U2k4gqA1Zu4j,https://api.spotify.com/v1/tracks/1z15fhSgN6U2k4gqA1Zu4j,https://api.spotify.com/v1/audio-analysis/1z15fhSgN6U2k4gqA1Zu4j,212907,4
Play Hard (feat. Ne-Yo & Akon),David Guetta,2QD4C6RRHgRNRAyrfnoeAo,61,pop,0.691,0.921,8,-1.702,0,0.0535,0.174,0.0,0.331,0.802,130.072,audio_features,spotify:track:2QD4C6RRHgRNRAyrfnoeAo,https://api.spotify.com/v1/tracks/2QD4C6RRHgRNRAyrfnoeAo,https://api.spotify.com/v1/audio-analysis/2QD4C6RRHgRNRAyrfnoeAo,201000,4
Question,Lauv,6mDoM5FGbr1Or5nY9pTnLy,0,pop,0.635,0.496,0,-7.301,1,0.0936,0.443,0.0,0.121,0.373,121.696,audio_features,spotify:track:6mDoM5FGbr1Or5nY9pTnLy,https://api.spotify.com/v1/tracks/6mDoM5FGbr1Or5nY9pTnLy,https://api.spotify.com/v1/audio-analysis/6mDoM5FGbr1Or5nY9pTnLy,235082,4
Mama,Jonas Blue,47OVNnZJzIkrsEiZ4n187p,54,pop,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012,audio_features,spotify:track:47OVNnZJzIkrsEiZ4n187p,https://api.spotify.com/v1/tracks/47OVNnZJzIkrsEiZ4n187p,https://api.spotify.com/v1/audio-analysis/47OVNnZJzIkrsEiZ4n187p,184134,4
Love Lies (with Normani),Khalid,45Egmo7icyopuzJN0oMEdk,71,pop,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,audio_features,spotify:track:45Egmo7icyopuzJN0oMEdk,https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,https://api.spotify.com/v1/audio-analysis/45Egmo7icyopuzJN0oMEdk,201707,4
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,4QtiVmuA88tPQiCOHZuQ5b,63,pop,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,audio_features,spotify:track:4QtiVmuA88tPQiCOHZuQ5b,https://api.spotify.com/v1/tracks/4QtiVmuA88tPQiCOHZuQ5b,https://api.spotify.com/v1/audio-analysis/4QtiVmuA88tPQiCOHZuQ5b,201526,4
We Don't Care,Sigala,6THwtgImf1ZAR2w3iknjeS,45,pop,0.682,0.841,10,-3.465,0,0.139,0.0308,0.0,0.0534,0.717,90.15,audio_features,spotify:track:6THwtgImf1ZAR2w3iknjeS,https://api.spotify.com/v1/tracks/6THwtgImf1ZAR2w3iknjeS,https://api.spotify.com/v1/audio-analysis/6THwtgImf1ZAR2w3iknjeS,207667,4
Relationship (feat. Future),Young Thug,25oOaleife6E2MIKmFkPvg,66,pop,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,audio_features,spotify:track:25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/tracks/25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/audio-analysis/25oOaleife6E2MIKmFkPvg,215307,4
Two High,Moon Taxi,5huOzlgCK7PsMSG4TFBvKY,49,pop,0.68,0.735,11,-5.553,0,0.0482,0.0505,0.00132,0.109,0.523,106.994,audio_features,spotify:track:5huOzlgCK7PsMSG4TFBvKY,https://api.spotify.com/v1/tracks/5huOzlgCK7PsMSG4TFBvKY,https://api.spotify.com/v1/audio-analysis/5huOzlgCK7PsMSG4TFBvKY,213120,4
Hey Brother,Avicii,4RXpgGM7A4Hg7cFBoH5KyF,3,pop,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/audio-analysis/4RXpgGM7A4Hg7cFBoH5KyF,255093,4
when the party's over,Billie Eilish,14JzyD6FlBD5z0wV5P07YI,0,pop,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,audio_features,spotify:track:14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/tracks/14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/audio-analysis/14JzyD6FlBD5z0wV5P07YI,199931,3
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4w8niZpiMy6qz1mntFA5uM,70,pop,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4
All Falls Down (feat. Juliander),Alan Walker,5yFSF6qQA1rcLsQRnBsZgb,59,pop,0.658,0.678,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,audio_features,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,https://api.spotify.com/v1/tracks/5yFSF6qQA1rcLsQRnBsZgb,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb,199111,4
Connection,OneRepublic,3T4UodGkfZObJ43RtA5KFU,55,pop,0.611,0.602,5,-4.89,1,0.0437,0.000837,0.0,0.112,0.624,168.154,audio_features,spotify:track:3T4UodGkfZObJ43RtA5KFU,https://api.spotify.com/v1/tracks/3T4UodGkfZObJ43RtA5KFU,https://api.spotify.com/v1/audio-analysis/3T4UodGkfZObJ43RtA5KFU,148460,4
Magnolia,Playboi Carti,1e1JKLEDKP7hEQzJfNAgPl,76,pop,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,audio_features,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,181812,4
Playinwitme (feat. Kehlani),KYLE,4F1yvJfQ7gJkrcgFJQDjOr,56,pop,0.689,0.584,1,-5.768,0,0.119,0.339,0.0,0.297,0.676,156.572,audio_features,spotify:track:4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/tracks/4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/audio-analysis/4F1yvJfQ7gJkrcgFJQDjOr,191680,4
you should see me in a crown,Billie Eilish,6vsV4D8BM6PioRr1UOx0n2,0,pop,0.697,0.552,1,-10.271,0,0.196,0.479,0.127,0.147,0.278,75.235,audio_features,spotify:track:6vsV4D8BM6PioRr1UOx0n2,https://api.spotify.com/v1/tracks/6vsV4D8BM6PioRr1UOx0n2,https://api.spotify.com/v1/audio-analysis/6vsV4D8BM6PioRr1UOx0n2,180567,4
For Free (feat. Drake),DJ Khaled,5TqBAOIBe0bQA0spNdcG3k,51,pop,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,audio_features,spotify:track:5TqBAOIBe0bQA0spNdcG3k,https://api.spotify.com/v1/tracks/5TqBAOIBe0bQA0spNdcG3k,https://api.spotify.com/v1/audio-analysis/5TqBAOIBe0bQA0spNdcG3k,183695,4
BEBE,6ix9ine,7ATATJztoWLcqDAcVVof0C,0,pop,0.635,0.902,0,-3.559,1,0.109,0.172,0.0,0.125,0.286,102.063,audio_features,spotify:track:7ATATJztoWLcqDAcVVof0C,https://api.spotify.com/v1/tracks/7ATATJztoWLcqDAcVVof0C,https://api.spotify.com/v1/audio-analysis/7ATATJztoWLcqDAcVVof0C,217822,4
Fuck Up Some Commas,Future,49zD0wr2S3d0lZPib0K4e1,64,pop,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,audio_features,spotify:track:49zD0wr2S3d0lZPib0K4e1,https://api.spotify.com/v1/tracks/49zD0wr2S3d0lZPib0K4e1,https://api.spotify.com/v1/audio-analysis/49zD0wr2S3d0lZPib0K4e1,237400,4
Who Do You Love?,YG,1uDjaezEbalGyGnuH80zDK,0,pop,0.676,0.415,9,-9.752,1,0.508,0.0281,0.0,0.0915,0.146,193.206,audio_features,spotify:track:1uDjaezEbalGyGnuH80zDK,https://api.spotify.com/v1/tracks/1uDjaezEbalGyGnuH80zDK,https://api.spotify.com/v1/audio-analysis/1uDjaezEbalGyGnuH80zDK,233507,4
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,72,pop,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,audio_features,spotify:track:72jbDTw1piOOj770jWNeaG,https://api.spotify.com/v1/tracks/72jbDTw1piOOj770jWNeaG,https://api.spotify.com/v1/audio-analysis/72jbDTw1piOOj770jWNeaG,221507,4
Bon Appétit,Katy Perry,4rHmKlFRiFzabiVO6e9w2e,70,pop,0.8,0.795,6,-5.835,1,0.0626,0.131,9.02e-05,0.221,0.528,106.031,audio_features,spotify:track:4rHmKlFRiFzabiVO6e9w2e,https://api.spotify.com/v1/tracks/4rHmKlFRiFzabiVO6e9w2e,https://api.spotify.com/v1/audio-analysis/4rHmKlFRiFzabiVO6e9w2e,227813,4
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,3AYcyxEACnmE6d96RPubID,1,pop,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,audio_features,spotify:track:3AYcyxEACnmE6d96RPubID,https://api.spotify.com/v1/tracks/3AYcyxEACnmE6d96RPubID,https://api.spotify.com/v1/audio-analysis/3AYcyxEACnmE6d96RPubID,235613,4
Where Ya At (feat. Drake),Future,5nN8BwAQDJDguq7Dpd3JQQ,62,pop,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,audio_features,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,https://api.spotify.com/v1/tracks/5nN8BwAQDJDguq7Dpd3JQQ,https://api.spotify.com/v1/audio-analysis/5nN8BwAQDJDguq7Dpd3JQQ,208027,4
Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,7vFoFDWqTX0mHzLfrF1Cfy,80,pop,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.02,audio_features,spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/tracks/7vFoFDWqTX0mHzLfrF1Cfy,https://api.spotify.com/v1/audio-analysis/7vFoFDWqTX0mHzLfrF1Cfy,180566,4
Perplexing Pegasus - From SR3MM,Rae Sremmurd,1ung2kajpw24AaHjBtPY3j,53,pop,0.899,0.449,1,-8.789,1,0.0731,0.000662,2.2e-05,0.365,0.305,145.975,audio_features,spotify:track:1ung2kajpw24AaHjBtPY3j,https://api.spotify.com/v1/tracks/1ung2kajpw24AaHjBtPY3j,https://api.spotify.com/v1/audio-analysis/1ung2kajpw24AaHjBtPY3j,204787,4
Man of War,Radiohead,552BIJ9kKwwqiGf4YojYbL,0,rock,0.274,0.472,9,-7.614,0,0.0263,0.0131,0.069,0.0802,0.14,148.996,audio_features,spotify:track:552BIJ9kKwwqiGf4YojYbL,https://api.spotify.com/v1/tracks/552BIJ9kKwwqiGf4YojYbL,https://api.spotify.com/v1/audio-analysis/552BIJ9kKwwqiGf4YojYbL,269093,4
Cut the Cord,Shinedown,4LFBVDJV0xpayUvquQVzhS,65,rock,0.447,0.966,7,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,audio_features,spotify:track:4LFBVDJV0xpayUvquQVzhS,https://api.spotify.com/v1/tracks/4LFBVDJV0xpayUvquQVzhS,https://api.spotify.com/v1/audio-analysis/4LFBVDJV0xpayUvquQVzhS,224597,4
Maggie May,Rod Stewart,6c20LH3R4foocWLmYyojWq,0,rock,0.611,0.583,2,-10.428,1,0.0408,0.611,0.0853,0.0688,0.53,129.432,audio_features,spotify:track:6c20LH3R4foocWLmYyojWq,https://api.spotify.com/v1/tracks/6c20LH3R4foocWLmYyojWq,https://api.spotify.com/v1/audio-analysis/6c20LH3R4foocWLmYyojWq,350267,4
Sham Pain,Five Finger Death Punch,0nqIqABZcujg05mkixJV60,55,rock,0.554,0.938,11,-4.901,0,0.0532,0.000176,2.9e-06,0.147,0.4,96.5,audio_features,spotify:track:0nqIqABZcujg05mkixJV60,https://api.spotify.com/v1/tracks/0nqIqABZcujg05mkixJV60,https://api.spotify.com/v1/audio-analysis/0nqIqABZcujg05mkixJV60,209703,4
Attack,Thirty Seconds To Mars,0lHSJ0ZP8uUPnJXhMdGjOK,63,rock,0.333,0.877,5,-1.894,0,0.0603,0.00332,0.00101,0.769,0.285,175.095,audio_features,spotify:track:0lHSJ0ZP8uUPnJXhMdGjOK,https://api.spotify.com/v1/tracks/0lHSJ0ZP8uUPnJXhMdGjOK,https://api.spotify.com/v1/audio-analysis/0lHSJ0ZP8uUPnJXhMdGjOK,188187,4
Amaranth,Nightwish,3CTqSkkNOwV47x8tYj9H7a,0,rock,0.555,0.851,2,-3.578,0,0.0408,0.00447,0.0033,0.0953,0.37,127.956,audio_features,spotify:track:3CTqSkkNOwV47x8tYj9H7a,https://api.spotify.com/v1/tracks/3CTqSkkNOwV47x8tYj9H7a,https://api.spotify.com/v1/audio-analysis/3CTqSkkNOwV47x8tYj9H7a,231400,4
The Hell Song,Sum 41,6hqt1z34Oz0OZtSfy62OFD,65,rock,0.357,0.931,8,-5.538,0,0.0796,0.000142,0.0138,0.344,0.658,173.32,audio_features,spotify:track:6hqt1z34Oz0OZtSfy62OFD,https://api.spotify.com/v1/tracks/6hqt1z34Oz0OZtSfy62OFD,https://api.spotify.com/v1/audio-analysis/6hqt1z34Oz0OZtSfy62OFD,198493,4
Start Me Up - Remastered 2009,The Rolling Stones,7HKez549fwJQDzx3zLjHKC,76,rock,0.631,0.932,5,-4.142,1,0.0354,0.0429,0.137,0.0918,0.971,122.431,audio_features,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,213067,4
Any Way You Want It,Journey,71SvEDmsOwIWw1IozsZoMA,72,rock,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,audio_features,spotify:track:71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/tracks/71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/audio-analysis/71SvEDmsOwIWw1IozsZoMA,201693,4
State of My Head,Shinedown,1fnULsZuORnAgCFFbM8nTZ,59,rock,0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,audio_features,spotify:track:1fnULsZuORnAgCFFbM8nTZ,https://api.spotify.com/v1/tracks/1fnULsZuORnAgCFFbM8nTZ,https://api.spotify.com/v1/audio-analysis/1fnULsZuORnAgCFFbM8nTZ,205653,4
Californication,Red Hot Chili Peppers,48UPSzbZjgc449aqz8bxox,81,rock,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,audio_features,spotify:track:48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,329733,4
Gravity,Papa Roach,6u6owcenv7xtuLRLc2rkYs,0,rock,0.567,0.922,1,-3.896,1,0.21,0.00742,0.0,0.107,0.635,85.968,audio_features,spotify:track:6u6owcenv7xtuLRLc2rkYs,https://api.spotify.com/v1/tracks/6u6owcenv7xtuLRLc2rkYs,https://api.spotify.com/v1/audio-analysis/6u6owcenv7xtuLRLc2rkYs,244440,4
Killing In The Name,Rage Against The Machine,59WN2psjkt1tyaxjspN8fp,78,rock,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,audio_features,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,313573,4
Go With The Flow,Queens of the Stone Age,0wzRcekWyVCSyPtlPOeJau,65,rock,0.246,0.991,9,-3.903,1,0.087,0.00944,0.0753,0.867,0.415,159.39,audio_features,spotify:track:0wzRcekWyVCSyPtlPOeJau,https://api.spotify.com/v1/tracks/0wzRcekWyVCSyPtlPOeJau,https://api.spotify.com/v1/audio-analysis/0wzRcekWyVCSyPtlPOeJau,187147,4
Fuh You,Paul McCartney,3Qj39daVgJxbJ6NYRFehMg,39,rock,0.501,0.752,0,-5.405,1,0.0342,0.00632,0.0,0.161,0.729,176.169,audio_features,spotify:track:3Qj39daVgJxbJ6NYRFehMg,https://api.spotify.com/v1/tracks/3Qj39daVgJxbJ6NYRFehMg,https://api.spotify.com/v1/audio-analysis/3Qj39daVgJxbJ6NYRFehMg,203719,4
The Vengeful One,Disturbed,3jjU4Pky1ja5J1onU6ei4T,63,rock,0.238,0.967,4,-2.602,0,0.136,0.000213,1.18e-06,0.26,0.58,170.128,audio_features,spotify:track:3jjU4Pky1ja5J1onU6ei4T,https://api.spotify.com/v1/tracks/3jjU4Pky1ja5J1onU6ei4T,https://api.spotify.com/v1/audio-analysis/3jjU4Pky1ja5J1onU6ei4T,252003,4
Smells Like Teen Spirit,Nirvana,1f3yAtsJtY87CTmM8RLnxf,20,rock,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,spotify:track:1f3yAtsJtY87CTmM8RLnxf,https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf,https://api.spotify.com/v1/audio-analysis/1f3yAtsJtY87CTmM8RLnxf,301920,4
On My Teeth,Underoath,11kXjnwkLFOCGZJoRmlBHe,36,rock,0.414,0.944,1,-4.215,1,0.0739,4.61e-05,0.000498,0.201,0.131,165.047,audio_features,spotify:track:11kXjnwkLFOCGZJoRmlBHe,https://api.spotify.com/v1/tracks/11kXjnwkLFOCGZJoRmlBHe,https://api.spotify.com/v1/audio-analysis/11kXjnwkLFOCGZJoRmlBHe,190840,4
Hard Times,Paramore,0w5Bdu51Ka25Pf3hojsKHh,72,rock,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,audio_features,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,https://api.spotify.com/v1/tracks/0w5Bdu51Ka25Pf3hojsKHh,https://api.spotify.com/v1/audio-analysis/0w5Bdu51Ka25Pf3hojsKHh,182693,4
Next Contestant,Nickelback,3nCqvNZj68zVlT3Dy7fJ3b,50,rock,0.557,0.862,0,-4.029,1,0.0636,0.000416,0.000314,0.0577,0.531,174.114,audio_features,spotify:track:3nCqvNZj68zVlT3Dy7fJ3b,https://api.spotify.com/v1/tracks/3nCqvNZj68zVlT3Dy7fJ3b,https://api.spotify.com/v1/audio-analysis/3nCqvNZj68zVlT3Dy7fJ3b,214707,4
Give It Away,Red Hot Chili Peppers,0uppYCG86ajpV2hSR3dJJ0,72,rock,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,audio_features,spotify:track:0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/tracks/0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/audio-analysis/0uppYCG86ajpV2hSR3dJJ0,282907,4
Young And Menace,Fall Out Boy,6XEPmHllDGDaO4w84Xjtgi,46,rock,0.646,0.833,11,-5.131,1,0.0571,0.113,0.000493,0.121,0.271,108.004,audio_features,spotify:track:6XEPmHllDGDaO4w84Xjtgi,https://api.spotify.com/v1/tracks/6XEPmHllDGDaO4w84Xjtgi,https://api.spotify.com/v1/audio-analysis/6XEPmHllDGDaO4w84Xjtgi,223947,4
The Passenger,Iggy Pop,24FmdHoCr2jZGE6Z6dZbJT,44,rock,0.501,0.846,0,-8.098,1,0.0458,0.0796,0.0,0.241,0.739,134.926,audio_features,spotify:track:24FmdHoCr2jZGE6Z6dZbJT,https://api.spotify.com/v1/tracks/24FmdHoCr2jZGE6Z6dZbJT,https://api.spotify.com/v1/audio-analysis/24FmdHoCr2jZGE6Z6dZbJT,284067,4
Burnin' for You,Blue Öyster Cult,3fkPMWQ6cBNBLuFcPyMS8s,64,rock,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,audio_features,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/tracks/3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/audio-analysis/3fkPMWQ6cBNBLuFcPyMS8s,271000,4
Doing All Right - ...Revisited,Smile,69VE5kmfqG4dJSkrB1OtCI,46,rock,0.372,0.454,9,-9.224,1,0.042,0.261,4.7e-05,0.16,0.419,95.325,audio_features,spotify:track:69VE5kmfqG4dJSkrB1OtCI,https://api.spotify.com/v1/tracks/69VE5kmfqG4dJSkrB1OtCI,https://api.spotify.com/v1/audio-analysis/69VE5kmfqG4dJSkrB1OtCI,196841,4
The Ballroom Blitz,Sweet,61ZVP6ytLwYnbLonbJtzR6,35,rock,0.62,0.88,11,-6.767,0,0.0816,0.00321,0.00198,0.0438,0.828,108.607,audio_features,spotify:track:61ZVP6ytLwYnbLonbJtzR6,https://api.spotify.com/v1/tracks/61ZVP6ytLwYnbLonbJtzR6,https://api.spotify.com/v1/audio-analysis/61ZVP6ytLwYnbLonbJtzR6,241747,4
Red Flag,Billy Talent,2RZWdE8kYPlCAcRUYDeuLC,63,rock,0.564,0.865,2,-7.384,1,0.121,0.000583,0.0,0.056,0.726,183.052,audio_features,spotify:track:2RZWdE8kYPlCAcRUYDeuLC,https://api.spotify.com/v1/tracks/2RZWdE8kYPlCAcRUYDeuLC,https://api.spotify.com/v1/audio-analysis/2RZWdE8kYPlCAcRUYDeuLC,198173,4
TalkTalk,A Perfect Circle,3sPpTsMNzlyJJx9LLJFT0e,0,rock,0.237,0.717,9,-4.121,1,0.0475,0.00171,0.00683,0.156,0.318,150.925,audio_features,spotify:track:3sPpTsMNzlyJJx9LLJFT0e,https://api.spotify.com/v1/tracks/3sPpTsMNzlyJJx9LLJFT0e,https://api.spotify.com/v1/audio-analysis/3sPpTsMNzlyJJx9LLJFT0e,248907,3
Time is Running Out,Muse,2takcwOaAZWiXQijPHIx7B,6,rock,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,audio_features,spotify:track:2takcwOaAZWiXQijPHIx7B,https://api.spotify.com/v1/tracks/2takcwOaAZWiXQijPHIx7B,https://api.spotify.com/v1/audio-analysis/2takcwOaAZWiXQijPHIx7B,237040,4
Run,Foo Fighters,1wLQwg0mloy3yXjL0jPE0N,54,rock,0.365,0.892,4,-8.036,0,0.0786,3.31e-05,0.0948,0.751,0.176,136.133,audio_features,spotify:track:1wLQwg0mloy3yXjL0jPE0N,https://api.spotify.com/v1/tracks/1wLQwg0mloy3yXjL0jPE0N,https://api.spotify.com/v1/audio-analysis/1wLQwg0mloy3yXjL0jPE0N,323373,4
It's Not My Time,3 Doors Down,0uybt73QFXaLCoxuVf6fhm,62,rock,0.532,0.935,0,-4.798,1,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,audio_features,spotify:track:0uybt73QFXaLCoxuVf6fhm,https://api.spotify.com/v1/tracks/0uybt73QFXaLCoxuVf6fhm,https://api.spotify.com/v1/audio-analysis/0uybt73QFXaLCoxuVf6fhm,241960,4
You're Going Down,SICK PUPPIES,5FQXMRDSTkn9fowDJ3kZo8,61,rock,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,audio_features,spotify:track:5FQXMRDSTkn9fowDJ3kZo8,https://api.spotify.com/v1/tracks/5FQXMRDSTkn9fowDJ3kZo8,https://api.spotify.com/v1/audio-analysis/5FQXMRDSTkn9fowDJ3kZo8,187347,4
Sleep Now In the Fire,Rage Against The Machine,1MQTmpYOZ6fcMQc56Hdo7T,64,rock,0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,audio_features,spotify:track:1MQTmpYOZ6fcMQc56Hdo7T,https://api.spotify.com/v1/tracks/1MQTmpYOZ6fcMQc56Hdo7T,https://api.spotify.com/v1/audio-analysis/1MQTmpYOZ6fcMQc56Hdo7T,205600,4
The Final Countdown,Europe,3MrRksHupTVEQ7YbA0FsZK,74,rock,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,audio_features,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,310333,4
